"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","routegroup","feed_version","ingest_year","ingest_month","ingest_day","feed_version_partition"
"625","51","625","Charles Campbell Secondary School & Saint Ignatius' College to Parkside","School service, operates school days only servicing Charles Campbell Secondary School and Saint Ignatius' College. Travels via Paradise, Athelstone, Marryatville, Tusmore, Linden Park, Glen Osmond, Urrbrae and Fullarton","3","http://www.adelaidemetro.com.au/routes/625","0033CC","ffffff","nan","1175","2022","01","31","1175"
"626","51","626","Charles Campbell Secondary School & Saint Ignatius' College to City","school service, operates school days only servicing Charles Campbell Secondary School and Saint Ignatius' College. Travels via Paradise, Athelstone, Newton, Campbelltown, Glynde, Payneham and Stepney","3","http://www.adelaidemetro.com.au/routes/626","0033CC","ffffff","nan","1175","2022","01","31","1175"
"627","51","627","Saint Ignatius' College to Glynburn","School service, operates school days only servicing Saint Ignatius' College. Travels via Athelstone, Rostrevor, Tranmere, Firle, Payneham South, Trinity Gardens, Kensington, Tusmore and Glen Osmond","3","http://www.adelaidemetro.com.au/routes/627","0033CC","ffffff","nan","1175","2022","01","31","1175"
"628","51","628","Saint Ignatius' College to Parkside","School service, operates school days only servicing Loreto College, Saint Ignatius' College and Marryatville High School. Travels via Athelstone, Rostrevor, Firle, Payneham South, Trinity Gardens, Kensington, Tusmore, Glen Osmond, Urrbrae and Fullarton","3","http://www.adelaidemetro.com.au/routes/628","0033CC","ffffff","nan","1175","2022","01","31","1175"
"629","51","629","Saint Ignatius' College to Norwood","School service, operates school days only servicing Saint Ignatius' College. Travels via Gorge Rd, Newton Rd, St Bernards, Magill Rd, Glynburn Rd and Kensington Rd","3","http://www.adelaidemetro.com.au/routes/629","0033CC","ffffff","nan","1175","2022","01","31","1175"
"630","51","630","Marryatville High School to City","School service, operates school days only servicing Loreto College, Charles Campbell College, Pembroke School, Marryatville High School, Mary MacKillop College. Travels via Norwood, Kensington, Campbelltown, Paradise, Athelstone, Payneham and Stepney","3","http://www.adelaidemetro.com.au/routes/630","0033CC","ffffff","nan","1175","2022","01","31","1175"
"632","51","632","Urrbrae Agricultural High School to City","School service, operates school days only servicing Urrbrae Agricultural High School. Travels via Fullarton Rd and Wakefield St","3","http://www.adelaidemetro.com.au/routes/632","0033CC","ffffff","nan","1175","2022","01","31","1175"
"633","51","633","Unley High School to Plympton","School service, operates school days only servicing Mitcham Girls High School and Unley High School. Travels via Kingswood, Colonel Light Gardens, Daw Park and Edwardstown","3","http://www.adelaidemetro.com.au/routes/633","0033CC","ffffff","nan","1175","2022","01","31","1175"
"634","51","634","Marryatville High School to City","School service, operates school days only servicing Loreto College and Marryatville High School. Travels via Kensington Rd","3","http://www.adelaidemetro.com.au/routes/634","0033CC","ffffff","nan","1175","2022","01","31","1175"
"635","51","635","St Peter's Girl's School to City","School service, operates school days only servicing Marryatville High School and St Peter's Girl's School. Travels via Kensington Rd","3","http://www.adelaidemetro.com.au/routes/635","0033CC","ffffff","nan","1175","2022","01","31","1175"
"636","51","636","Mercedes College to City","School service, operates school days only servicing Mercedes College. Travels via Fullarton Rd, Glen Osmond Rd and Hutt Rd","3","http://www.adelaidemetro.com.au/routes/636","0033CC","ffffff","nan","1175","2022","01","31","1175"
"637","51","637","Kingswood to City","School service, operates school days only servicing Unley High School. Travels via Duthy St","3","http://www.adelaidemetro.com.au/routes/637","0033CC","ffffff","nan","1175","2022","01","31","1175"
"638","51","638","Norwood International High School to City","School service, operates school days only servicing Norwood International High School. Travels via Magill, Firle, Payneham South and Norwood","3","http://www.adelaidemetro.com.au/routes/638","0033CC","ffffff","nan","1175","2022","01","31","1175"
"639","51","639","Norwood International High School to Paradise Interchange","School service, operates school days only servicing Norwood International High School. Travels via Magill and Campbelltown","3","http://www.adelaidemetro.com.au/routes/639","0033CC","ffffff","nan","1175","2022","01","31","1175"
"640","8","640","Marino to Marion Centre Interchange","via Newland Ave and Seacombe Rd (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/640","0095C8","FFFFFF","640-719-720","1175","2022","01","31","1175"
"645","5","645","Seaview Downs to Marion Centre Interchange","via Davenport Tce and Sturt Rd","3","http://www.adelaidemetro.com.au/routes/645","990000","ffffff","645-646","1175","2022","01","31","1175"
"646","5","646","Seacombe Heights to Marion Centre Interchange","via Morphett Rd and Sturt Rd","3","http://www.adelaidemetro.com.au/routes/646","990000","ffffff","645-646","1175","2022","01","31","1175"
"650","51","650","Alberton to St Michael's College Secondary Campus","School service, operates school days only servicing Henley High School, St Michael's College Secondary Campus and Nazareth College. Travels via Hendon, Seaton and Grange","3","http://www.adelaidemetro.com.au/routes/650","0033CC","ffffff","nan","1175","2022","01","31","1175"
"651","51","651","Alberton to  St Michael's College Secondary Campus","School service, operates school days only servicing St Michael's College Secondary Campus. Travels via Semaphore, West Lakes, Tennyson and Grange","3","http://www.adelaidemetro.com.au/routes/651","0033CC","ffffff","nan","1175","2022","01","31","1175"
"652","51","652","Alberton to St Michael's College Primary Campus","School service, operates school days only servicing Nazareth College, St Michael's College Secondary Campus and St Michael's College Primary Campus. Travels via Largs Bay, Semaphore, West Lakes, Tennyson, Grange, Fulham Gardens and Kidman Park","3","http://www.adelaidemetro.com.au/routes/652","0033CC","ffffff","nan","1175","2022","01","31","1175"
"653","51","653","Alberton to St Michael's College Secondary Campus & Nazareth","School service, operates school days only servicing Seaton High School, St Michael's College Secondary Campus and St Michael's College Primary Campus. Travels via Largs North, Osborne, Peterhead, Seaton, Henley Beach, Fulham Gardens and Flinders Park","3","http://www.adelaidemetro.com.au/routes/653","0033CC","ffffff","nan","1175","2022","01","31","1175"
"654","51","654","Henley Beach to St Michael's College Primary Campus","School service, operates school days only servicing Henley High School, Nazareth College, Seaton High School and St Michael's College Primary Campus. Travels via West Beach, Fulham, Seaton, Findon and Flinders Park","3","http://www.adelaidemetro.com.au/routes/654","0033CC","ffffff","nan","1175","2022","01","31","1175"
"655","51","655","St Michael's College Primary Campus to Port Adelaide","School service, operates school days only servicing St Michael's College Secondary Campus and St Michael's College Primary Campus. Travels via Kidman Park, Henley Beach, Grange, West Lakes, Semaphore, Largs Bay, North Haven, Outer Harbor and Osborne","3","http://www.adelaidemetro.com.au/routes/655","0033CC","ffffff","nan","1175","2022","01","31","1175"
"656","51","656","St Michael's College Primary Campus to Henley Beach South","School service, operates school days only servicing Nazareth College, St Michael's College Secondary Campus and St Michael's College Primary Campus. Travels via Kidman Park, Fulham Gardens, Henley Beach and West Beach","3","http://www.adelaidemetro.com.au/routes/656","0033CC","ffffff","nan","1175","2022","01","31","1175"
"657","51","657","St Michael's College Secondary Campus to Queenstown","School service, operates school days only servicing St Michael's College Secondary Campus. Travels via Grange, Tennyson and West Lakes","3","http://www.adelaidemetro.com.au/routes/657","0033CC","ffffff","nan","1175","2022","01","31","1175"
"658","51","658","St Michael's College Secondary Campus to Largs Bay","School service, operates school days only servicing St Michael's College Secondary Campus. Travels via Grange, Tennyson, West Lakes and Semaphore","3","http://www.adelaidemetro.com.au/routes/658","0033CC","ffffff","nan","1175","2022","01","31","1175"
"659","51","659","St Michael's College Secondary Campus to Birkenhead","School service, operates school days only servicing St Michael's College Secondary Campus. Travels via Largs Bay, Taperoo, North Haven, Outer Harbor, Osborne and Largs North","3","http://www.adelaidemetro.com.au/routes/659","0033CC","ffffff","nan","1175","2022","01","31","1175"
"660","51","660","St Michael's College Secondary Campus to West Lakes","School service, operates school days only servicing St Michael's College Secondary Campus. Travels via Grange and Seaton","3","http://www.adelaidemetro.com.au/routes/660","0033CC","ffffff","nan","1175","2022","01","31","1175"
"661","51","661","Nazareth College to Delfin Island","School service, operates school days only servicing Nazareth College. Travels via Flinders Park, Findon, Seaton, Royal Park and West Lakes","3","http://www.adelaidemetro.com.au/routes/661","0033CC","ffffff","nan","1175","2022","01","31","1175"
"663","51","663","Nazareth College to Fulham","School service, operates school days only servicing Nazareth College. Travels via Flinders Park, Fulham Gardens and Henley Beach","3","http://www.adelaidemetro.com.au/routes/663","0033CC","ffffff","nan","1175","2022","01","31","1175"
"664","51","664","Nazareth College to Alberton","School service, operates school days only servicing Nazareth College. Travels via Semaphore, Largs Bay, Largs North, Taperoo, North Haven, Outer Harbor, Osborne and Port Adelaide","3","http://www.adelaidemetro.com.au/routes/664","0033CC","ffffff","nan","1175","2022","01","31","1175"
"665","51","665","Seaton High School to Port Adelaide","School service, operates school days only servicing Seaton High School. Travels via West Lakes and West Lakes Shore","3","http://www.adelaidemetro.com.au/routes/665","0033CC","ffffff","nan","1175","2022","01","31","1175"
"667","51","667","Henley High School to West Lakes Centre Interchange","School service, operates school days only servicing Henley High School. Travels via Grange and Tennyson","3","http://www.adelaidemetro.com.au/routes/667","0033CC","ffffff","nan","1175","2022","01","31","1175"
"668","51","668","Henley High School to Port Adelaide","School service, operates school days only servicing Henley High School. Travels via Grange, Tennyson, West Lakes, Semaphore, Largs Bay, Largs North, Taperoo and Osborne","3","http://www.adelaidemetro.com.au/routes/668","0033CC","ffffff","nan","1175","2022","01","31","1175"
"669","51","669","Henley High School to Glenelg","School service, operates school days only servicing Henley High School. Travels via Henley Beach, West Beach and Glenelg North","3","http://www.adelaidemetro.com.au/routes/669","0033CC","ffffff","nan","1175","2022","01","31","1175"
"670","51","670","Brighton Secondary School to Findon","via Somerton Park, Glenelg, West Beach, Henley Beach South, Fulham and Seaton (school service, operates school days only servicing Brighton Secondary School, Sacred Heart College Senior School)","3","http://www.adelaidemetro.com.au/routes/670","0033CC","ffffff","nan","1175","2022","01","31","1175"
"671","51","671","Fulham Gardens to Brighton Secondary School","School service, operates school days only servicing Brighton Secondary School, St Peter's Woodlands Grammar School and Sacred Heart College Senior School. Travels via Seaton, Lockleys, Fulham, Henley Beach South, Glenelg and Somerton Park","3","http://www.adelaidemetro.com.au/routes/671","0033CC","ffffff","nan","1175","2022","01","31","1175"
"672","51","672","Le Fever High School to Taperoo","School service, operates school days only servicing Le Fevre High School. Travels via Semaphore, Largs Bay, Largs North, Osborne and Outer Harbor","3","http://www.adelaidemetro.com.au/routes/672","0033CC","ffffff","nan","1175","2022","01","31","1175"
"673","51","673","Fullarton to Darlington","School service operates school days only servicing Urrbrae Agricultural High School, Mercedes College and Scotch College. Travels via Mitcham, Torrens Park, Belair and Blackwood. Morning service travels to Blackwood then continues as route 173","3","http://www.adelaidemetro.com.au/routes/639","0033CC","ffffff","nan","1175","2022","01","31","1175"
"674","51","674","Blackwood High School to City","School service, operates school days only servicing Blackwood High School. Travels via Hawthorndene, Belair Rd, Mitcham and Unley Rd","3","http://www.adelaidemetro.com.au/routes/674","0033CC","ffffff","nan","1175","2022","01","31","1175"
"681","8","681","Hallett Cove Beach Station to Flinders University","via Hallett Cove, Aroona Rd, Marion and Flinders University (Roam Zone operates from 7:00pm until last service daily)","3","http://www.adelaidemetro.com.au/routes/681","0095C8","FFFFFF","681-682-683","1175","2022","01","31","1175"
"681A","8","681A","Hallett Cove Beach Station to Hallett Cove","Roam Zone operates from 7:00pm until last service daily","3","http://www.adelaidemetro.com.au/routes/681","0095C8","FFFFFF","681-682-683","1175","2022","01","31","1175"
"682","8","682","Hallett Cove Beach Station to Sheidow Park","via Hallett Cove Beach, Hallet Cove and Southbank Bvd (Roam Zone operates from 7:00pm until last service daily)","3","http://www.adelaidemetro.com.au/routes/682","0095C8","FFFFFF","681-682-683","1175","2022","01","31","1175"
"683","8","683","Hallett Cove Beach Station to Hallett Cove South","via Hallett Cove Beach and Freebairn Dr (Roam Zone operates from 7:00pm until last service daily)","3","http://www.adelaidemetro.com.au/routes/683","0095C8","FFFFFF","681-682-683","1175","2022","01","31","1175"
"719","8","719","Flinders University to City","via Flinders University, Flinders Medical Centre, Main South Rd, South Rd and King William St (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/719","0095C8","FFFFFF","640-719-720","1175","2022","01","31","1175"
"720","8","720","Old Reynella Interchange to City","via Hallett Cove, Aroona Rd, Marion, Main South Rd, South Rd and King William St (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/720","0095C8","FFFFFF","640-719-720","1175","2022","01","31","1175"
"720H","8","720H","Old Reynella Interchange to City","via Hallett Cove, Aroona Rd, Marion, Flinders Medical Centre Main South Rd and South Rd","3","http://www.adelaidemetro.com.au/routes/720","0095C8","FFFFFF","640-719-720","1175","2022","01","31","1175"
"721","8","721","Noarlunga Centre Interchange to City","via Colonnades, Beach Rd, Old Reynella, Main South Rd, Flinders Medical Centre and South Rd","3","http://www.adelaidemetro.com.au/routes/721","0095C8","FFFFFF","721-721F-721X-T721-T721X-N721","1175","2022","01","31","1175"
"721F","8","721F","Noarlunga Centre Interchange to City","via Colonnades, Beach Rd, Old Reynella, Main South Rd, Flinders Medical Centre and South Rd (limited stop service operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/721F","0095C8","FFFFFF","721-721F-721X-T721-T721X-N721","1175","2022","01","31","1175"
"721R","8","721R","Flinders Medical Centre to Old Reynella Interchange","via Main South Rd","3","http://www.adelaidemetro.com.au/routes/721","0095C8","FFFFFF","721-721F-721X-T721-T721X-N721","1175","2022","01","31","1175"
"721X","8","721X","Noarlunga Centre Interchange to City","Express between stop 40 Panalatinga Rd, Old Reynella and stop B1 Grote St, city  (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/721X","0095C8","FFFFFF","721-721F-721X-T721-T721X-N721","1175","2022","01","31","1175"
"722","8","722","Noarlunga Centre Interchange to City","via Colonnades, Beach Rd, States Rd, Old Reynella, Main South Rd, Flinders Medical Centre and South Rd","3","http://www.adelaidemetro.com.au/routes/722","0095C8","FFFFFF","722-722F-722X-T722","1175","2022","01","31","1175"
"722F","8","722F","Noarlunga Centre Interchange to City","via Colonnades, Beach Rd, States Rd, Old Reynella, Main South Rd, Flinders Medical Centre and South Rd (limited stop service operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/722F","0095C8","FFFFFF","722-722F-722X-T722","1175","2022","01","31","1175"
"722X","8","722X","Noarlunga Centre Interchange to City","Express between stop 40 Panalatinga Rd, Old Reynella and stop B1 Grote St, city  (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/722X","0095C8","FFFFFF","722-722F-722X-T722","1175","2022","01","31","1175"
"723F","8","723F","Colonnades Centre Interchange to City","via States Rd, Woodcroft Community Centre, Regency Rd and Main South Rd (limited stop service operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/723F","0095C8","FFFFFF","723F-723X-733","1175","2022","01","31","1175"
"723X","8","723X","Woodcroft Community Centre to City","Express between stop 39 Regency Rd, Happy Valley and Grote St, city (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/723X","0095C8","FFFFFF","723F-723X-733","1175","2022","01","31","1175"
"725","8","725","Noarlunga Centre Interchange to Old Reynella Interchange","via Southgate Plaza","3","http://www.adelaidemetro.com.au/routes/725","0095C8","FFFFFF","725","1175","2022","01","31","1175"
"733","8","733","Colonnades Centre Interchange to Marion Centre Interchange","via Noarlunga, States Rd, Woodcroft Community Centre, Regency Rd and Main South Rd","3","http://www.adelaidemetro.com.au/routes/733","0095C8","FFFFFF","723F-723X-733","1175","2022","01","31","1175"
"733G","8","733G","Colonnades Centre Interchange to O'Halloran Hill","Terminates at Stop 33 Main South Rd","3","http://www.adelaidemetro.com.au/routes/733G","0095C8","FFFFFF","723F-723X-733","1175","2022","01","31","1175"
"734","8","734","Colonnades Centre Interchange to Marion Centre Interchange","via Noarlunga, Roy Tce, Krawarri St, Southgate Plaza, Old Reynella and Adams Rd","3","http://www.adelaidemetro.com.au/routes/734","0095C8","FFFFFF","734","1175","2022","01","31","1175"
"737","8","737","Chandlers Hill to Old Reynella Interchange","via Hillsview Retirement Village, Aberfoyle Hub, Regency Rd and Happy Valley Shopping Centre","3","http://www.adelaidemetro.com.au/routes/737","0095C8","FFFFFF","737","1175","2022","01","31","1175"
"741","8","741","Maslin Beach to Colonnades Centre Interchange","via Maslin Beach, Seaford, Beach Rd and Noarlunga","3","http://www.adelaidemetro.com.au/routes/741","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"741A","8","741A","Maslin Beach to Noarlunga Centre Interchange","Terminates at Noarlunga","3","http://www.adelaidemetro.com.au/routes/741","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"743","8","743","Noarlunga Centre Interchange to Huntfield Heights Anti-Clockwise Loop Service","via Beach Rd, Majorca Rd, Glynville Dr, Melsetter Rd, Brodie Rd, Honeypot Rd and Goldsmith Dr (anti-clockwise loop)","3","http://www.adelaidemetro.com.au/routes/743","0095C8","FFFFFF","743-744","1175","2022","01","31","1175"
"744","8","744","Noarlunga Centre Interchange to Huntfield Heights Clockwise Loop Service","via Beach Rd, Majorca Rd, Glynville Dr, Melsetter Rd, Brodie Rd, Honeypot Rd and Goldsmith Dr (clockwise loop operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/744","0095C8","FFFFFF","743-744","1175","2022","01","31","1175"
"745","8","745","Seaford Circuit Anti-Clockwise Loop","via Colonades, Noarlunga, Fremantle Rd, Dalkeith Rd, Seaford and Patapinda Rd","3","http://www.adelaidemetro.com.au/routes/745","0095C8","FFFFFF","745-747","1175","2022","01","31","1175"
"745A","8","745A","Seaford Circuit Anti-Clockwise Loop","via Colonades, Noarlunga, Fremantle Rd, Dalkeith Rd, Seaford and Patapinda Rd (terminates at Noarlunga)","3","http://www.adelaidemetro.com.au/routes/745","0095C8","FFFFFF","745-747","1175","2022","01","31","1175"
"745C","8","745C","Noarlunga Interchange to Seaford Interchange","via Fremantle Rd, Dalkeith Rd and Seaford (terminates at Seaford Interchange)","3","http://www.adelaidemetro.com.au/routes/745","0095C8","FFFFFF","745-747","1175","2022","01","31","1175"
"747","8","747","Seaford Circuit Clockwise Loop","via Colonades, Noarlunga, Patapinda Rd, Seaford, Dalkeith Rd and Fremantle Rd","3","http://www.adelaidemetro.com.au/routes/747","0095C8","FFFFFF","745-747","1175","2022","01","31","1175"
"747A","8","747A","Seaford Circuit Clockwise Loop","via Colonades, Noarlunga, Patapinda Rd, Seaford, Dalkeith Rd and Fremantle Rd (terminates at Noarlunga Interchange)","3","http://www.adelaidemetro.com.au/routes/747","0095C8","FFFFFF","745-747","1175","2022","01","31","1175"
"747B","8","747B","Colonnades Centre Interchange to Seaford Rise","via Colonades, Noarlunga, Patapinda Rd, Seaford and Dalkeith Rd (terminates at stop 88B Dalkeith Rd, Seaford Rise)","3","http://www.adelaidemetro.com.au/routes/747","0095C8","FFFFFF","745-747","1175","2022","01","31","1175"
"750","8","750","Sellicks Beach to Colonnades Centre Interchange","via Gulfview Rd, John Nicholl Reserve, Aldinga, Old Coach Rd, Seaford, Beach Rd and Noarlunga","3","http://www.adelaidemetro.com.au/routes/750","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"750A","8","750A","Sellicks Beach to Noarlunga","via Gulfview Rd, John Nicholl Reserve, Aldinga, Old Coach Rd, Seaford and Beach Rd (terminates at Noarlunga Interchange)","3","http://www.adelaidemetro.com.au/routes/750A","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"750B","8","750B","Colonnades Centre Interchange to Aldinga Shopping Centre","via Noarlunga, Beach Rd, Seaford and Old Coach Rd (terminates at Aldinga Shopping Centre)","3","http://www.adelaidemetro.com.au/routes/750B","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"750C","8","750C","Colonnades Centre Interchange to Seaford Centre","Terminates at Seaford Centre","3","http://www.adelaidemetro.com.au/routes/750C","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"750R","8","750R","Sellicks Beach to Seaford Interchange","Terminates at Seaford","3","http://www.adelaidemetro.com.au/routes/750R","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"750X","8","750X","Sellicks Beach to Noarlunga Centre Interchange","Express from Aldinga Shopping to Seaford","3","http://www.adelaidemetro.com.au/routes/750X","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"751","8","751","Aldinga Shopping Centre to Colonnades Centre Interchange","via Aldinga, Willunga, McLaren Vale, Seaford, Beach Rd and Noarlunga","3","http://www.adelaidemetro.com.au/routes/751","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"751A","8","751A","Aldinga Shopping Centre to Noarlunga Centre Interchange","Terminates at Noarlunga Centre Interchange.","3","http://www.adelaidemetro.com.au/routes/751A","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"751C","8","751C","Aldinga Shopping Centre to Seaford Centre","Terminates at Seaford Centre","3","http://www.adelaidemetro.com.au/routes/751C","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"751H","8","751H","Aldinga Shopping Centre to Noarlunga Hospital","Terminates at Noarlunga Hospital","3","http://www.adelaidemetro.com.au/routes/751H","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"751R","8","751R","Aldinga / Colonnades to Seaford Interchange","Terminates at Seaford Interchange","3","http://www.adelaidemetro.com.au/routes/751R","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"751W","8","751W","Seaford Centre to Willunga","Terminates at stop 97C St Andrews Terrace, Willunga","3","http://www.adelaidemetro.com.au/routes/751","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"752","8","752","McLaren Flat to McLaren Vale","via Sand Rd, Oakley Rd, Main Rd and Kangarilla Rd (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/752","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"755","8","755","Aldinga Beach to Seaford Centre","via John Nicholl Reserve, Aldinga, Willunga and McLaren Vale (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/755","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"756","8","756","Port Willunga to Seaford Centre Interchange","via Aldinga, Willunga and McLaren Vale (operates school days only)","3","http://www.adelaidemetro.com.au/routes/756","0095C8","FFFFFF","741-750-750X-751-752-755-756","1175","2022","01","31","1175"
"770","81","770","Colonnades Centre Interchange to Aberfoyle Park","School service, operates school days only servicing Aberfoyle Park High School. Travels via Christies Beach, Morphett Vale and Woodcroft","3","http://www.adelaidemetro.com.au/routes/770","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"771","81","771","Woodcroft to Aberfoyle Park High School","School service, operates school days only servicing Aberfoyle Park High School. Travels via Old Reynella and Happy Valley","3","http://www.adelaidemetro.com.au/routes/771","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"772","81","772","Hallett Cove R-12 School to Old Reynella","School service, operates school days only servicing Hallett Cove School R-12. Travels via Sheidow Park and Trott Park","3","http://www.adelaidemetro.com.au/routes/772","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"774","81","774","Wirreanda High School to Noarlunga Interchange","School service, operates school days only servicing Wirreanda High School. Travels via Morphett Vale, Onkaparinga Hills, Hackham and Christie Downs","3","http://www.adelaidemetro.com.au/routes/774","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"775","81","775","Sheidow Park to Woodcroft College","School service, operates school days only servicing Woodcroft College. Travels via Morphett Vale, Hallett Cove, Sheidow Park and Trott Park","3","http://www.adelaidemetro.com.au/routes/775","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"776","81","776","Seaford Rise Primary School to Maslin Beach","School service, operates school days only servicing Seaford Rise Primary School","3","http://www.adelaidemetro.com.au/routes/776","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"777","81","777","Noarlunga to Sacred Heart Senior College","School service, operates school days only servicing Seaview High School, Brighton Secondary School and Sacred Heart Senior College. Travels via Morphett Vale, Reynella, O'Halloran Hill, Seaview Downs, Seacliff, Brighton and Hove","3","http://www.adelaidemetro.com.au/routes/777","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"778","81","778","Noarlunga Interchange to Reynella East High School","School service, operates school days only servicing Southern Vales Christian College and Reynella East College. Travels via Christie Downs, Morphett Vale, Hackham and Old Reynella","3","http://www.adelaidemetro.com.au/routes/778","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"780","81","780","Woodcroft College to Flinders Medical Centre","School service, operates school days only servicing Woodcroft College and Reynella East College. Travels via Happy Valley and O'Halloran Hill","3","http://www.adelaidemetro.com.au/routes/780","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"781","81","781","Brighton to Sacred Heart Senior College","School service, operates school days only servicing Sacred Heart Senior College. Travels via Hove and Somerton Park","3","http://www.adelaidemetro.com.au/routes/781","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"782","81","782","Noarlunga Interchange to Urrbrae Agricultural High School","School service, operates school days only servicing Unley High School, Mitcham Girls High School, Cabra Dominican College and Urrbrae Agricultural High School. Travels via Beach Rd, Main South Rd and Cross Rd","3","http://www.adelaidemetro.com.au/routes/782","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"783","81","783","Urrbrae Agricultural High School to Old Reynella Interchange","School service, operates school days only servicing Urrbrae Agricultural High School School, Cabra Dominican College, Mitcham Girls High School and Unley High School. Travels via Kingswood, Hawthorn, Clarence Park, St Marys and O'Halloran Hill","3","http://www.adelaidemetro.com.au/routes/783","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"784","81","784","Seaview High School to Sheidow Park","School service, operates school days only servicing Seaview High School. Travels via Seacliff Park and Trott Park","3","http://www.adelaidemetro.com.au/routes/784","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"785","81","785","Sheidow Park to Seaview High School","School service, operates school days only servicing Seaview High School. Travels via Trott Park & Seacliff Park","3","http://www.adelaidemetro.com.au/routes/785","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"786","81","786","Woodcroft College to Morphett Vale","School service, operates school days only servicing Woodcroft College. Travels via Woodcroft and Reynella East","3","http://www.adelaidemetro.com.au/routes/786","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"787","81","787","Seaford to Aldinga Payinthi College","School service, operates school days only servicing Aldinga Payinthi College. Travels via Seaford Rise and Maslin Beach","3","http://www.adelaidemetro.com.au/routes/787","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"788","81","788","Sellicks Beach to Aldinga Payinthi College","School service, operates school days only servicing Aldinga Payinthi College. Travels via Aldinga Beach and Port Willunga","3","http://www.adelaidemetro.com.au/routes/788","0095C8","FFFFFF","nan","1175","2022","01","31","1175"
"820","4","820","Burnside to City","via Greenhill Rd (operates Monday - Friday excluding public holiays)","3","http://www.adelaidemetro.com.au/routes/820","006600","ffffff","820-821-822","1175","2022","01","31","1175"
"821","4","821","Carey Gully to City","via Rangeview Dr and Greenhill Rd (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/821","006600","ffffff","820-821-822","1175","2022","01","31","1175"
"822","4","822","Stirling to City","via Rangeview Dr, Carey Gully, Greenhill Road and Burnside. Service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/822","006600","ffffff","820-821-822","1175","2022","01","31","1175"
"823","4","823","Crafers to Cleland Wildlife Park","via Mount Lofty (does not operate on Christmas Day)","3","http://www.adelaidemetro.com.au/routes/823","006600","ffffff","823-840X-T840-T843-860F-863-T863-864-864F-N864","1175","2022","01","31","1175"
